wallet,block,side,price_usd,size_eth
0x1f57d8b8575fd0d41b696ce57b77318daa1509d1,25853823,BUY,2499.78776468,0.0255433265
0x339201927f72deaadba516be7f4c227e3d9ed200,25853831,SELL,2497.29959958,0.0002987847
0xfcd31202cc179c7cb85de0f9a212524f530f6cad,25853853,SELL,2496.97289089,0.1588676174
0x4215f2014239cf0e1a8617b31fcaf88aac6e4779,25853883,SELL,2497.31796229,1.0014837036
0xec82f32f2130aaad4f7196cc5e6b70552aff7613,25853898,SELL,2497.22758269,2.6000000000
0xfeed4c53d827aebebed6066788065ea1027c7e70,25853899,BUY,2499.81661661,0.0000014149
0xfeed4c53d827aebebed6066788065ea1027c7e70,25853899,BUY,2499.81661673,0.0000028298
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,25853906,BUY,2500.31889191,8.0214421884
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25853907,BUY,2500.80093134,8.9517065751
0x79038fd32a4eaaf5f9cc8945967eef3c4a33b42c,25853920,BUY,2503.57182082,2.7024613745
0x339201927f72deaadba516be7f4c227e3d9ed200,25853921,BUY,2503.65674942,0.0002763422
0x69b8064163686b517185fe7675bfcd3f4cfb8604,25853921,BUY,2503.65691035,0.0002970735
0x8247c3ad4085c06f7ae6317b6a2b1ae14b770969,25853921,BUY,2503.65793044,0.0001563968
0xb9ddbf14ee754bb490d6e93beb9ea187c442b4a9,25853921,BUY,2503.66092319,0.0002260821
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25853931,SELL,2500.66106294,13.0831039316
0xb84376d61bff1961552535566b9d364493f0bc39,25853939,BUY,2502.86277664,5.1011029550
0x5ac68b9d961bd5b7883c9dd34f69de50cdeaa33f,25853953,BUY,2500.04504099,0.0002650728
0x1a72712145ff77b663835b687e83ac4a10c684ae,25853954,BUY,2500.07937307,1.2955455030
0xe55cd8770113ccbec6ed99824dfda42a9682f080,25853967,BUY,2500.69190514,0.0001490815
0x7f083b0442f1a05dfc2f646ae9b1774b1fecf716,25853967,BUY,2500.69044538,0.0000830091
0x524db5adb35bc34af273642418bee67c093c6728,25853967,BUY,2500.69868321,0.0000896042
0x83607876aaaca4e0894af30bc89c6b15a7a7fbed,25853969,BUY,2500.69037098,0.0858498727
0x6d7ce94cc12ec007ac448799077837d54b1d431d,25854001,SELL,2497.83517040,0.0385125000
0x0789cbf63fdaa716d94653db3b5a2a42a8a50950,25854004,BUY,2500.33403714,0.0009293150
0xd54e25f82f6923a1c92631fc9404418dcf687280,25854005,BUY,2500.53565488,1.0717703604
0xebedc8e9ff409b23dd251f87ccbffa8075f87255,25854012,SELL,2497.83405884,8.1408997756
0xa82b8e367c2c11a53b9e66f935ad72ee01ef6955,25854023,BUY,2498.64046505,0.0002003662
0x731c0a8b6514c7e51f07251e0d030f9459b0903d,25854039,BUY,2501.14580297,0.0001943293
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,25854065,BUY,2503.37496952,7.3610612035
0xcaca6b1e62809a83362bcb274a8a74f3bede86e4,25854076,SELL,2503.30580606,1.2311431802
0xcce21fab54866e74586b9f50387f79351825fdf6,25854078,SELL,2501.23670908,2.0600936134
0xb04fd6e4f4139c0ca3bdac6d27f3c56d65af3d9d,25854078,SELL,2500.83712900,12.0819600052
0x9748b641b5dcdbeb73151428ae83d4d6e8df9a00,25854088,BUY,2501.90242644,0.0000948950
0xb0bdd7f354a6ea790ab00784c2e80bc15956a263,25854088,BUY,2501.90141862,0.0003527437
0x5c096ef846447cb935c5d247e4ab2a867ecc33a9,25854096,BUY,2499.43607884,0.0002890760
0x5b43453fce04b92e190f391a83136bfbecedefd1,25854109,SELL,2497.29462730,8.6128954761
0x77746d6ffa0bf81eda08b16826d9b1e3068b593c,25854118,BUY,2498.84147290,0.1359281130
0xd51e2dabbb4046710dc805a26c3cee02cff7ec91,25854123,SELL,2496.68999371,0.8011242545
0x6f1c9c0593855382a820d5d8290938186432a2b9,25854126,BUY,2500.12380281,6.7415118835
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25854129,BUY,2500.84660368,9.6805128305
0xd6a5d4a6b78ebe3421211c6e326387b23acc2a9d,25854134,BUY,2502.70222956,3.2446216266
0x01e91d03f8ce87f5323c82d0947afcdef9fc08f4,25854141,BUY,2506.24921871,1.9949591907
0x91ecbe396e388dc6b871f261034f39e4a4160938,25854166,BUY,2511.25992058,5.2000000000
0xe6618358787976f673187ca24da5f715a0496aa7,25854169,SELL,2511.75072740,0.3228191210
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,25854171,SELL,2511.01142833,18.2299765204
0xc29ca8e5948fff8d5e07ad9c9f16ba740bccb113,25854171,SELL,2510.97044065,13.6237111123
0x95cfd03b4b04c426cb751a04db68d6910c9bccfc,25854175,BUY,2515.43597801,13.9617943839
0x8c05d61c5ac6bcf4f617ceff8edc64f166a9cd0d,25854183,SELL,2511.89838354,6.5000000000
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25854184,BUY,2513.38043376,7.4352357411
0xa1773b25824d6601e9b5f52f4c6c652bb55af1d9,25854185,BUY,2513.55942027,0.0000291296
0xf1f9c68057f7484f74314650e9ea991c21dae1f4,25854185,BUY,2513.54883861,0.0990848127
0xa1e84210239bad5571171a8fe304a90e7ffe5189,25854186,BUY,2513.69517566,0.9673768652
0xcad97616f91872c02ba3553db315db4015cbe850,25854186,BUY,2513.79834369,0.4792217785
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25854187,BUY,2514.16094422,12.3735124227
0x5b43453fce04b92e190f391a83136bfbecedefd1,25854189,BUY,2516.58581737,48.2189493426
0x6a5ac574a26df5ac487c5074c2fd80c2578c81f7,25854190,BUY,2518.07349420,4.4143088320
0x45832e5e2e419d59cf4302d8623e0dbd38fb2b42,25854191,BUY,2518.22154079,0.8203398011
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25854195,BUY,2518.95330531,227.9044390996
0xb8f73f69c6ff894b544bb585946edb16b13aec3a,25854198,BUY,2515.35765652,2.8844104874
0xe08601993c1cec2ed6a1d2461c01f714bdf414a4,25854206,BUY,2495.24690840,5.4030368180
0x5b43453fce04b92e190f391a83136bfbecedefd1,25854212,SELL,2495.00668898,14.1540692961
0xe3abed9c348aecb545b3d717f4c7b0694741d98b,25854212,BUY,2497.27265971,6.0866401355
0xc77820eef59629fc8d88154977bc8de8a1b2f4ae,25854232,BUY,2487.14381784,0.0004472395
0xa85b93983767729fcceac60e32a0bf87cd632108,25854246,BUY,2488.85706924,0.0230190217
0x2fe6520635f011daeb3474404c2bdd191c9846cd,25854254,BUY,2482.65490085,0.3923967111
0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,25854254,BUY,2482.71957818,1.9269326073
0x4a102aa0e40950cda073fc40ce2166e3e3399542,25854256,SELL,2477.49674056,0.0151333806
0xa57e3e178e41201b05b4e4aa6dde347fdcd5614e,25854259,BUY,2480.00383170,0.1402120652
0x0b2f586763f6b1cd1d8863ed860ffb19502dd3d7,25854259,SELL,2477.24809925,10.0904322686
0x82bb6b59e2188a2a6f3b512003f71df9c3afdab8,25854266,BUY,2478.96315629,2.6935617809
0x8ffa6dab99f8afc64f61bef83f0966ed6362f24f,25854270,SELL,2472.63338511,0.9502729799
0x94ff6cb565cf483676655d689f43eff6b0215b4d,25854270,SELL,2472.60606132,0.0002361917
0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,25854274,SELL,2473.87124595,13.9119133635
0x0b6b47ab7b088a03d487194b2958ddf0cb0871ef,25854293,BUY,2487.29611934,0.4327412111
0xf73e0dee3a4e20b0b666c3c8e1fa77815b7f722d,25854296,BUY,2487.49653141,0.0002878681
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25854316,BUY,2486.12849746,17.9123237449
0x2c09d04ce870c922ba1aa68a45c9f92c5f09c04e,25854318,BUY,2490.81459319,3.1965675421
0xa67d7eb4dc68fa6ce8e34ef8cadaf075b9893fbb,25854336,BUY,2485.51121796,0.0006724331
0xd95b2a2b0b5bbf60b060db3f59a8791707084d7e,25854345,SELL,2487.45391133,0.3018377195
0xb106ada75585cd12026e8c49a8716b4094d55ecb,25854382,SELL,2514.60873693,2.0036961015
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25854383,BUY,2520.15757438,110.1241671037
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25854409,SELL,2507.61209449,8.3547432456
0x6a5ac574a26df5ac487c5074c2fd80c2578c81f7,25854410,SELL,2507.74755976,6.0998986056
0x4b335014a2a6439fdd3ebb89a9cfe166e9b0a128,25854412,SELL,2506.60630464,0.0002076900
0xd9d8f818a7a71ed0e1fe936b991508b0e88b1609,25854423,SELL,2506.95740866,14.7323958745
0x83cac374c24da9fd01ac0ecda1e01c7f4bde4a40,25854425,SELL,2505.73822771,3.5469485774
0x83cac374c24da9fd01ac0ecda1e01c7f4bde4a40,25854429,SELL,2505.04953339,4.3328153677
0x6a5ac574a26df5ac487c5074c2fd80c2578c81f7,25854430,BUY,2507.65076059,7.6546518533
0x5934e06498db785ff26807161ce9d09063231321,25854436,SELL,2503.91876950,8.2993921101
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25854447,BUY,2506.55678976,4.2687554572
0x13369a3187f493ec8c73b38b1c583a54ca13d0fa,25854456,BUY,2506.31356382,0.0079160087
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,25854459,BUY,2508.44562346,65.7405582752
0xa8780dc604faecc02cbfaeea026aecdd1dfd4257,25854470,SELL,2509.42570130,52.7150000000
0x2aab93ffb7ef4bc0d0b96116d4c7bb4a9cb42c94,25854470,BUY,2510.77853700,4.0002222860
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25854484,SELL,2512.10510603,4.0708485646
0xa253f061ecb7de301aea857c81319a3286023010,25854484,BUY,2514.53553482,0.0000062087
0x1e38acedb5382d75901425b67cfdabb7a3f2658f,25854484,SELL,2511.98608275,0.0002226151
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25854510,BUY,2509.53164638,5.4753834074
0x90c2510e84433e1f9812b660d5fc0334a77d4900,25854517,BUY,2510.56944839,0.0000761815
0x5e837be40846467818bc4d1a2bb52dd3bac1668b,25854533,BUY,2506.45341897,3.1260963709
0x18dd3c14e34c1bc379f7538068c59160d9f68e25,25854533,BUY,2506.54548631,0.1520053676
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25854543,SELL,2503.51761885,7.7498873245
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25854549,BUY,2506.27334602,8.9032434237
0x4b335014a2a6439fdd3ebb89a9cfe166e9b0a128,25854563,BUY,2506.27245203,0.0000739580
0x81dc771e308c76c3e06f635abed7fb24830fb824,25854571,BUY,2506.24736211,9.1441519043
0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,25854609,BUY,2506.70025756,19.2846948359
0xf9da23ad9b1d262dcecc68ad01538d1992281f35,25854609,BUY,2507.23726112,0.0594678463
0xab9b540fbf25310cf074b600f2bd66edd41e921d,25854615,SELL,2505.37229368,3.7856663810
0x92fe6cf1564d8059e86b93ccddc992f81a4ae3cc,25854620,BUY,2509.96847825,0.1195234134
0x745b293528de8c3c2361ba67054926745269f20f,25854625,BUY,2512.41166268,0.0098714515
0x43370240c309f6cc0815929a176609267971224f,25854692,SELL,2505.12477745,0.1861006135
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25854700,SELL,2493.09548018,37.8527449555
0x262c38751e5013b0a4e5827ffdf722379510cfd0,25854714,SELL,2489.26936677,2.9140298390
0xe9e8edab3b0f6f3fa964ca91f73e84765ea4cb5c,25854732,BUY,2495.40927673,0.0000419378
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25854734,SELL,2490.66785374,26.2489586272
0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,25854744,SELL,2487.25448224,21.3282439146
0x6fd8902996e8ef2680253473b78cd0e37153590e,25854744,BUY,2489.15492692,0.0042600860
0x8357efa84f91013bd6b285ef0f6b93c211cc3d9d,25854764,BUY,2481.16076670,7.1296657639
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25854786,SELL,2474.38054278,17.6047879936
0xdcd34fdde4f07bb3d955d7a12ddb7d5234bb1863,25854787,BUY,2474.76444127,0.0010930115
0x20d0fd82933b45dcfaebf51011ea6fe09d322be7,25854801,BUY,2463.57165200,5.0057146030
0xbcaccc1a2b839f713bc9f6c4a6372bc3984bcc0b,25854801,BUY,2464.65937903,0.0002025635
0xbcaccc1a2b839f713bc9f6c4a6372bc3984bcc0b,25854801,BUY,2464.65919224,0.0002196141
0xbcaccc1a2b839f713bc9f6c4a6372bc3984bcc0b,25854801,BUY,2464.66210706,0.0002085884
0x24fbe280b0507d09a52cdd3aead5cadc3e26aa52,25854803,SELL,2462.49505823,1.1338329239
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25854824,BUY,2463.02964138,16.1854172212
0xb99b53226aa19f4a4ed52b63324d12483d045dce,25854830,BUY,2464.01757298,0.0002611207
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25854834,SELL,2460.52817390,19.5359619434
0x5b43453fce04b92e190f391a83136bfbecedefd1,25854835,SELL,2459.84345056,5.1880467869
0x5b43453fce04b92e190f391a83136bfbecedefd1,25854840,SELL,2457.62631837,22.3491325404
0x28b8d4f7516a112e2e2fd462293a1c27cde327a7,25854840,SELL,2456.72111782,9.6634500000
0x4d16ebd8a910425aa05d52385cf4ec3a05e1be30,25854841,BUY,2457.23330659,2.5976539602
0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,25854851,SELL,2453.41010732,27.2420634571
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,25854857,BUY,2449.64965728,11.6310217383
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25854862,SELL,2446.88767725,23.4225042983
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25854865,SELL,2445.87072830,12.1003699184
0xb9e3d9241f529a3e42934fac2b40e7206c88f6e6,25854893,SELL,2446.73931046,0.0739040000
0x5b43453fce04b92e190f391a83136bfbecedefd1,25854896,SELL,2446.58243732,5.5259308417
0xbeef1aae567dc59b8ebe153089057c08ed932542,25854917,BUY,2412.20694936,9.2111892331
0xbeef1aae567dc59b8ebe153089057c08ed932542,25854917,BUY,2412.45802435,0.0131992904
0x0270ce9d9c8ae0bfb6333d216efed90042b877d6,25854922,SELL,2417.59283083,9.0687634582
0xa7fb5f39eea6bcc2309f6a3c3cc9954de5914415,25854926,BUY,2422.44416604,1.4447615958
0x6fe1025f8d7734828cc5b721a6933e106d47fd85,25854927,SELL,2419.79811443,10.0074798148
0x5ed864e8f37dcb4f79c5172a815d1b3a9147eaab,25854940,SELL,2428.73772969,0.0700310400
0x9e2a918023a56eddacd9a2a25e8bce281eee289e,25854944,SELL,2429.82335692,0.0005224429
0x000000000062b66705d912df5940ffacbbec6a82,25854952,SELL,2435.77730507,0.1341127772
0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,25854953,BUY,2438.61062857,14.3338351828
0xebedc8e9ff409b23dd251f87ccbffa8075f87255,25854963,SELL,2431.94178556,27.9665465850
0xc9cf5ceea3e40d18e9660bff1f6106ff88c4c89d,25854963,BUY,2433.60027213,0.0002724478
0x00000027f490acee7f11ab5fdd47209d6422c5a7,25854973,SELL,2433.19163036,2.2370723979
0x3306c0c4b231e5d2e5a413ac6c0c59ed327b49b1,25854975,SELL,2433.09860606,0.0990000000
0x4d8b6d3723d8df7370e3d10d30fe5d4daede234a,25854987,SELL,2440.20129293,0.0495000000
0x731471a0cbdd906bff9bf7432ec1485ac69d112a,25855002,BUY,2441.23367574,4.0860488281
0xec3ddfd361b58c252eb54a926f49272da7459478,25855003,BUY,2441.35045177,0.1138411738
0x4a102aa0e40950cda073fc40ce2166e3e3399542,25855003,SELL,2438.91240706,0.0152276547
0x5b43453fce04b92e190f391a83136bfbecedefd1,25855019,BUY,2442.48057062,3.8028098155
0x49719d256a5ea16bfa579ea16e95bea9fa41a452,25855019,BUY,2442.61632254,0.1036727163
0x3c1b76a3611032261ac89b298efc364fe24dc380,25855027,SELL,2439.86063821,15.4487875138
0x3799620c77fd8b993c17c9feb2688440b768e489,25855030,BUY,2444.94829634,0.2535363226
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25855037,BUY,2443.72539839,14.6861095759
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25855043,SELL,2439.60779279,14.2247006628
0x6ae86705901be7acc153ff576a21436d590d4f44,25855046,SELL,2439.42771836,20.5271345210
0x9235910f410478b89f86e06be0e4535335af6dea,25855049,SELL,2438.74380240,0.0001506948
0x37b67d641ec7cd6a8a52388d18827b32e0446c32,25855050,BUY,2441.25432584,0.0002497638
0xe743a49f04f2f77eb2d3b753ae3ad599de8cea84,25855057,BUY,2443.79731678,0.0137806424
0xa436ebc3c7f11dc392d24cd9e9af8a05eb180e96,25855075,BUY,2445.00743948,0.2044836674
0xebedc8e9ff409b23dd251f87ccbffa8075f87255,25855091,SELL,2441.30761736,22.7842769422
0x5b43453fce04b92e190f391a83136bfbecedefd1,25855093,SELL,2439.66560310,36.2952187514
0x48a21eb6c542370177d6515f8f4d5c65ef3d5c9f,25855094,SELL,2437.81754803,1.8740000000
0xc6fc3cdd156348337712dc1441b35c0439241d15,25855096,BUY,2440.26058308,2.1396343473
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25855104,BUY,2441.44386384,28.0375036899
0x1aed6d75bea7698a8a34ecc1361aec712474073c,25855108,SELL,2439.79835026,13.5515040595
0x646f2a7a816f671b09e51e844175fc87d0338926,25855108,BUY,2441.86642047,0.0000923036
0x5fa3c513274eaab2074f2ded8696a656017b44a3,25855112,SELL,2439.39600000,0.0005000000
0x43370188473a398394e4ba4a7c7cbb2c6265e22a,25855114,SELL,2438.87882285,0.2029858882
0x555ce236c0220695b68341bc48c68d52210cc35b,25855123,BUY,2440.15877679,9.2433499904
0xec56b970ed8393a6f20f6e8997f4c32bd3529e4b,25855123,BUY,2440.41666612,0.0004233412
0x341c580fcad726e94a29806066a667bec0492459,25855153,BUY,2443.89052826,0.0000437507
0xfb57b4cad451c5afe2fa5a17a29a4dd7bf3249e6,25855211,SELL,2442.64818865,0.2576538533
0xbfa174a281e6fd22a0693a218b2ae53404d13946,25855245,BUY,2442.75004518,3.5205053849
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25855254,BUY,2443.97011825,6.5010276592
0x5b43453fce04b92e190f391a83136bfbecedefd1,25855255,BUY,2444.62749358,16.9914025548
0x1449dafaed4095d4f40ace30144e12088f08eb07,25855256,SELL,2443.09282251,7.8924076058
0xa9721c9c85172ffeda5afbc8f23830b3482d9cf6,25855270,BUY,2442.54861416,0.0001380423
0x0bcd51f17fd57d23355600f886dc64a3b17a6653,25855319,BUY,2440.55463600,0.0001159999
0x2fe99ae4d5f61bc405ba967e9bc1b78495630853,25855326,BUY,2441.11783719,2.9847050822
0x42adab6fdd9e1459976caa0d28f74049d5a93518,25855334,BUY,2445.06122377,0.0002641787
0x6c6fc78e517b9d7fb1d4faa6ccccc567c8db7077,25855342,BUY,2446.16688916,0.5751038518
0xcfe011382ca8ec4a12d3d00d23fcf4eeb3991cee,25855343,SELL,2443.62453301,4.0359619200
0x7239a09e886a805ea238071efd1ae6e921ef602e,25855355,BUY,2446.26568340,10.0166850295
0xfa849b72d8eff3fa18ea060176edca29e4904d32,25855357,BUY,2445.54659004,0.0000469993
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25855365,SELL,2442.53219294,3.7597986592
0xcd5efa1369544af4125cf7a9df0dd961dd085c16,25855404,SELL,2441.24917953,21.9337547006
0xcd5efa1369544af4125cf7a9df0dd961dd085c16,25855404,SELL,2440.19839783,15.8513203038
0xb36ce3f521a1ff4b0cffb82ddd71f0a51fcf56ce,25855409,BUY,2442.46783606,9.5626041802
0xc8ad355c8291cbd52e738ed1df1f5ccbbbbf00ee,25855409,BUY,2442.80284651,0.1066953354
0xc6c21e426f3309d2d615e1f8a5a94b17741386fa,25855410,BUY,2443.00583417,0.7760535532
0x3331d49c3bb3dda001acabd09e5cdb0eb80f7e09,25855426,SELL,2439.41040870,1.9053805700
0x9350541fb4eff12542d53ed7fc8e3ca37e61b5a4,25855442,BUY,2442.86747305,0.0000992350
0xe0a985de04a3a291b47d1e869b087fb62bda88aa,25855442,BUY,2442.86170866,0.0001847063
0xc6cb4b92b724874f651b3a4132a3c70cbae01a84,25855477,SELL,2437.49630722,0.0002202297
0xbe477336cd378e1f2c04fd0987e73e6a3d02a770,25855478,SELL,2437.48099468,0.6588748899
0x3274ad9eedcc12f0e4789c3923670fdc32ec3d85,25855479,BUY,2439.79488106,0.0000452485
0x872b9d67a4c7bf6cad72316b9cb646236ae5bb27,25855479,BUY,2439.77823800,0.0002383364
0xb26f7ed8303e3228250fea25114d532b2f3c7062,25855485,BUY,2438.93217680,0.2292206435
0xc54191f0163dba0f580f4231d6611f9bcde8d8a8,25855486,BUY,2438.91961964,0.0002050888
0x07a0acab37a230167d26de5d3c2793f9644ff10a,25855486,BUY,2438.91775084,0.0001726704
0x81dc771e308c76c3e06f635abed7fb24830fb824,25855489,SELL,2435.54620807,33.4487187027
0xaa2cf866407dd41599ea41f65f21cb120cef1432,25855499,BUY,2432.53827398,0.0002886910
0x806ea7e7567dd660b880a8b970bff970f5016fff,25855516,SELL,2430.42047076,0.0002369462
0x17222617419e584d61034e1a6d7cf28e8f861f63,25855561,BUY,2431.45304763,2.9925126089
0x9cc0ce75ec6ea392278c029c441edc0212e6ba84,25855566,SELL,2428.68511754,0.0002115297
0xc78b7517dff9626085605cdc97599d1d5e1ce4c2,25855566,SELL,2428.68735026,0.0001368982
0x17222617419e584d61034e1a6d7cf28e8f861f63,25855586,BUY,2422.86116740,0.0033736968
0x51301f41c8f83fbdffaeee11f846e9c114fb8046,25855587,SELL,2419.87415573,20.4698264349
0xc0ffee59f94f54f4f293f01672976408bc1cad7f,25855588,BUY,2422.16852139,0.0145301665
0xbeef1aae567dc59b8ebe153089057c08ed932542,25855617,BUY,2424.36702731,0.0003462706
0x19a4cc064ba710a9ce97499f3c659288bb2ad2dd,25855626,BUY,2422.38009946,0.0009705777
0x574be013006558d0a5682a6b0508f02d147377bf,25855633,BUY,2420.70784545,0.0603129371
0x3deb53565e775511bc459809e9beb1c5347425bc,25855678,BUY,2426.80018903,0.0000335396
0x4d2b2e2643e34beee9c9df633702ebde8a969ff3,25855678,BUY,2426.80918835,0.0000438514
0x5806f16e6bf62947bf35c10d0d517038f5728124,25855678,BUY,2426.79914961,0.0001211736
0xa24cb61cd4278211ec5f8189b2c7cf3ae24660b2,25855678,BUY,2426.79304975,0.0001061487
0x8cf2bc3db7bdde97915538d1acf8a105b2adeaf1,25855703,SELL,2430.46205598,0.0002120477
0x1756dedecc3c45450c1e5a022435b4bb077eac45,25855703,SELL,2430.46055086,0.0002006916
0x5b43453fce04b92e190f391a83136bfbecedefd1,25855706,SELL,2430.27418050,6.8291966936
0x8357efa84f91013bd6b285ef0f6b93c211cc3d9d,25855727,BUY,2431.93497642,22.7740962950
0xa9366a248d6bf427e9337d7f91a323490dd6b303,25855741,BUY,2436.86773394,0.0001368839
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25855743,BUY,2437.10987380,8.8337449786
0x5c096ef846447cb935c5d247e4ab2a867ecc33a9,25855782,BUY,2435.12879862,0.0002875799
0xb4011351a0bdfd4bb245a8249972fda329888f21,25855783,BUY,2434.88910214,3.0411595462
0x6a3ef487ebf6e6aa8030e49adb36583af0baace0,25855784,BUY,2434.98559841,0.0000617798
0xd0d8dc516890665c31f67196ff1fc094508f6f1a,25855784,BUY,2434.98688768,0.0000617153
0x206eef890dcc83907710e28b3ec8dcc4a51cabec,25855784,SELL,2432.53653102,0.0002256644
0x81dc771e308c76c3e06f635abed7fb24830fb824,25855801,BUY,2439.84792055,12.1549057678
0x1560a3fbdda11b8fd6fdd9487ff3886d6ce79991,25855803,SELL,2437.04251486,0.0004264854
0x9cfd5c45334201f50156a923c93a4a64a857b19b,25855812,SELL,2435.42590360,22.8684000000
0xcdd5ec3d95b3d9acbddb6ce6dda69d3f5e350135,25855812,BUY,2437.48034400,6.9916477419
0x4d2fb16f56bee45e89915ea7ca12688bd2fbfc35,25855819,SELL,2437.72140070,0.6264437805
0x00000027f490acee7f11ab5fdd47209d6422c5a7,25855848,SELL,2438.61188976,4.0637621372
0x00000027f490acee7f11ab5fdd47209d6422c5a7,25855848,SELL,2438.47839066,0.7909657471
0x03d9964f4d93a24b58c0fc3a8df3474b59ba8557,25855881,SELL,2436.29499938,0.9503131516
0x03d9964f4d93a24b58c0fc3a8df3474b59ba8557,25855881,BUY,2438.78107253,2.6863254791
0x5fb695065bc5698f6f51ad233f054bd9fbaec7c0,25855908,BUY,2438.49941275,0.0000760209
0xe20446cccbfd5f9038e747f1dea8016ecbd94ae5,25855919,SELL,2434.48712544,4.1021423981
0x4bc7b10140c531b40394f4b8ba343cd0019d4db4,25855922,SELL,2434.22732795,5.3300000000
0x250b8beb183fe01166add031285ac37dbbe85ae5,25855937,SELL,2432.35358436,0.0002128293
0x2447d3240142eb297deb422ffb2ffc83a0faca96,25855937,BUY,2434.80023198,0.0000561796
0xd8470caeb17e68534ecdd82ebb567ddfd90ad680,25855937,SELL,2432.27274000,3.0000000000
0xaaf7bf5f1d3520f8ebe7b1a87f20c34925ea7ffe,25855953,SELL,2431.51747540,0.9004005359
0x0f0e4344a43f3375b75f078387c4f7da090e84c1,25855954,SELL,2431.47179721,0.2259180800
0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,25855972,BUY,2435.39344931,9.5676288867
0x750a3b75babfb843e2fcb0876eed480bf6556bf9,25855985,SELL,2434.40756666,0.0002505710
0x3503b1257f446798685085d6dd5ef3fef31ffa73,25855985,BUY,2436.84475871,0.0002575219
0x5c3593481cba011737e36ded62f1797c9f6afce1,25855987,SELL,2433.45533744,0.9492940275
0x06eab62553120552402d841e74d45fc50a82477f,25855990,SELL,2433.33682742,0.6200000000
0xbee841c6900a1947443f5ce6f72f774ecdce9541,25856030,BUY,2435.06219124,0.0010800303
0x4563e2b4af5cd152482831ad0bb043080886fa26,25856042,BUY,2435.62682689,0.0002301814
0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,25856056,BUY,2435.58545069,1.3124614474
0x3a8f916fbae8945b12d3b602060387f93314ea78,25856078,BUY,2434.18369983,0.0001416734
0x6389834a9687fd652f771169d58875b0806019ad,25856175,BUY,2429.65936970,0.0000003630
0x58143334bab47d8edfa46cb2d518e88eb44c3d62,25856175,SELL,2425.69085719,0.0002153461
0x2079bba275eb423dcf1884a13ab9cb6644f5f903,25856203,BUY,2428.30547628,0.0205364401
0xfd121baee4e8f45e1f6a3c09dc26c4079308217c,25856204,BUY,2428.30686577,0.0007012380
0x447a76be3a3c5b4ae5537f88b3f9c55e9c735cb8,25856219,SELL,2426.61546103,0.0002369251
0x44f65dc431b87747916a7e966257008adb32f66e,25856224,SELL,2426.66465296,0.0615514656
0x12e615ca955b34d62aef901df13c6fffc8f48f88,25856251,BUY,2428.76396171,0.0003405514
0xb04e00e3e0f31073464804fe4182844ac2f7d418,25856266,BUY,2428.54011065,0.0010294250
0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,25856333,SELL,2426.98003485,3.0538719547
